id gene_short_name
ENSG00000228735.1 AC011228.1
ENSG00000228737.2 AC008781.1
ENSG00000228739.1 AL162384.1
ENSG00000228740.2 GABRG3-AS1
ENSG00000228741.2 SPATA13
ENSG00000228742.9 AC002384.1
ENSG00000228744.1 AF228730.2
ENSG00000228748.2 AL450306.1
ENSG00000228750.6 LINC01672
ENSG00000228751.1 AC004022.1
ENSG00000228753.1 EIF4BP2
ENSG00000228754.1 RPL13AP19
ENSG00000228755.1 PABPC1P8
ENSG00000228757.1 AC244452.1
ENSG00000228759.1 FAF2P1
ENSG00000228763.1 LIMS1-AS1
ENSG00000228764.1 ZNF885P
ENSG00000228766.3 RPL7L1P8
ENSG00000228767.1 KRT8P18
ENSG00000228768.3 AC003101.1
ENSG00000228769.1 ABCF2P2
ENSG00000228770.1 AC007327.1
ENSG00000228771.1 BX510359.3
ENSG00000228772.2 AL033539.1
ENSG00000228775.7 WEE2-AS1
ENSG00000228776.2 AC114492.1
ENSG00000228777.1 LINC02534
ENSG00000228778.2 AL513542.1
ENSG00000228779.1 Z69666.1
ENSG00000228780.2 Z92545.1
ENSG00000228781.1 AL353705.1
ENSG00000228782.7 MRPL45P2
ENSG00000228783.1 AL358976.1
ENSG00000228784.7 LINC00954
ENSG00000228786.5 LINC00266-4P
ENSG00000228787.1 NLGN4Y-AS1
ENSG00000228789.6 HCG22
ENSG00000228790.1 AC245128.2
ENSG00000228791.7 THRB-AS1
ENSG00000228792.2 AL356310.1
ENSG00000228793.1 AL138881.1
ENSG00000228794.8 LINC01128
ENSG00000228797.2 FAM207BP
ENSG00000228798.1 AP000473.1
ENSG00000228799.5 LINC01939
ENSG00000228800.1 AL590068.1
ENSG00000228801.5 AC064807.1
ENSG00000228802.1 AC073641.1
ENSG00000228803.1 MTCYBP42
ENSG00000228804.5 AC072022.2
ENSG00000228806.1 AC092628.1
ENSG00000228807.1 MRPS18CP6
ENSG00000228808.1 HMGB3P4
ENSG00000228809.2 AL034428.1
ENSG00000228810.1 PABPC1P11
ENSG00000228812.7 LAMA5-AS1
ENSG00000228814.4 AC017007.1
ENSG00000228815.1 MARK2P13
ENSG00000228816.1 AK3P5
ENSG00000228817.4 BACH1-IT2
ENSG00000228818.1 AL359918.1
ENSG00000228819.1 AL049792.1
ENSG00000228820.2 RPSAP1
ENSG00000228823.1 AL592309.1
ENSG00000228824.6 MIR4500HG
ENSG00000228825.1 LAMTOR3P1
ENSG00000228826.2 AL592494.1
ENSG00000228827.1 AL929410.1
ENSG00000228828.1 TLK2P2
ENSG00000228829.1 AC005077.3
ENSG00000228830.1 AL160408.2
ENSG00000228833.1 AC244098.2
ENSG00000228834.1 AL445189.2
ENSG00000228835.1 AC012123.1
ENSG00000228836.8 CT45A5
ENSG00000228837.2 CBX3P6
ENSG00000228838.1 AL355483.2
ENSG00000228839.5 PIK3IP1-AS1
ENSG00000228842.3 PCDH9-AS2
ENSG00000228843.2 AL133410.2
ENSG00000228844.1 AL358176.3
ENSG00000228847.1 ATP5G2P4
ENSG00000228848.3 AC105402.2
ENSG00000228850.1 CDY12P
ENSG00000228851.1 MTCO3P4
ENSG00000228852.6 AC092802.2
ENSG00000228853.1 NEGR1-IT1
ENSG00000228855.1 AL009048.1
ENSG00000228856.3 USP17L30
ENSG00000228857.2 AC104653.1
ENSG00000228860.1 AL731547.1
ENSG00000228861.5 RPL23AP12
ENSG00000228862.3 AC068389.1
ENSG00000228863.8 AL121985.1
ENSG00000228868.3 MYLKP1
ENSG00000228869.1 COX4I1P2
ENSG00000228872.2 AC096664.1
ENSG00000228873.1 AC012307.1
ENSG00000228874.1 AC090954.1
ENSG00000228876.1 AC010745.2
ENSG00000228877.2 AL669970.3
ENSG00000228878.7 SEPT7-AS1
ENSG00000228879.1 AL591848.1
ENSG00000228882.1 CICP9
ENSG00000228884.2 RPL23AP26
ENSG00000228886.1 AL138963.1
ENSG00000228887.3 EEF1DP1
ENSG00000228888.1 LINC01428
ENSG00000228889.6 UBAC2-AS1
ENSG00000228890.1 TTTY21
ENSG00000228897.1 AC012441.2
ENSG00000228898.1 MTCO1P43
ENSG00000228901.3 HMGN2P36
ENSG00000228902.1 ST6GALNAC2P1
ENSG00000228903.7 RASA4CP
ENSG00000228906.1 AL353804.1
ENSG00000228909.1 LINC01803
ENSG00000228914.2 OR1H1P
ENSG00000228915.3 OR7E128P
ENSG00000228917.1 AL591806.1
ENSG00000228918.3 LINC01344
ENSG00000228919.5 AC097381.1
ENSG00000228922.1 AC234771.2
ENSG00000228923.1 AP000355.1
ENSG00000228925.1 AC016722.2
ENSG00000228927.10 TSPY3
ENSG00000228928.1 KPNA2P2
ENSG00000228929.1 RPS13P2
ENSG00000228930.1 MTCO1P3
ENSG00000228933.7 AC107419.1
ENSG00000228935.1 AL353132.1
ENSG00000228937.1 AC005539.1
ENSG00000228938.3 SNRPD2P1
ENSG00000228939.1 AKT3-IT1
ENSG00000228940.1 AL391730.1
ENSG00000228941.1 UBE3AP2
ENSG00000228943.1 AL137792.2
ENSG00000228944.1 AC004485.1
ENSG00000228945.3 CLUHP2
ENSG00000228948.2 SLC25A6P5
ENSG00000228949.1 UGT1A12P
ENSG00000228950.1 AC023137.1
ENSG00000228951.1 AL365356.3
ENSG00000228952.1 LINC02041
ENSG00000228953.1 AC006026.2
ENSG00000228955.2 AL591623.2
ENSG00000228956.8 SATB1-AS1
ENSG00000228957.1 AL512590.1
ENSG00000228958.1 PIGPP3
ENSG00000228959.1 AL049812.3
ENSG00000228960.6 OR2A9P
ENSG00000228961.1 LINC01690
ENSG00000228962.1 HCG23
ENSG00000228963.3 AF186996.2
ENSG00000228965.1 RPSAP60
ENSG00000228966.2 HOMER2P1
ENSG00000228968.1 AC096554.1
ENSG00000228970.6 UBTFL6
ENSG00000228971.2 AL356479.1
ENSG00000228973.1 AC009955.1
ENSG00000228974.5 AC006483.1
ENSG00000228976.1 SUMO2P8
ENSG00000228979.4 AC113554.1
ENSG00000228980.3 LINC01205
ENSG00000228981.3 AC097658.1
ENSG00000228982.1 AL627095.1
ENSG00000228983.9 SLC47A1P1
ENSG00000228984.3 AC021451.1
ENSG00000228985.1 TRDD3
ENSG00000228986.1 AC234781.3
ENSG00000228988.1 AL353771.1
ENSG00000228992.2 RPL5P32
ENSG00000228995.1 MTND1P9
ENSG00000228997.1 AL136452.1
ENSG00000228998.4 AC091167.2
ENSG00000228999.2 AC068490.1
ENSG00000229000.1 SEPT7P8
ENSG00000229001.1 ACTBP14
ENSG00000229002.1 AC246785.1
ENSG00000229005.2 HNF4A-AS1
ENSG00000229007.1 EXOSC3P1
ENSG00000229009.7 TMPRSS11GP
ENSG00000229010.1 AL161672.1
ENSG00000229011.1 LINC01038
ENSG00000229012.1 AC003685.1
ENSG00000229013.1 AC083939.1
ENSG00000229014.3 RPL30P13
ENSG00000229015.2 AL450472.1
ENSG00000229016.1 AC096638.2
ENSG00000229017.6 LINC01277
ENSG00000229018.5 PMS2P7
ENSG00000229019.1 AL161457.1
ENSG00000229020.4 AKR7A2P1
ENSG00000229021.2 AL450992.1
ENSG00000229022.1 AL365366.1
ENSG00000229023.1 AC067945.1
ENSG00000229025.1 AP001595.1
ENSG00000229027.3 HSFY1P1
ENSG00000229028.2 KRT223P
ENSG00000229029.2 CDCA4P1
ENSG00000229030.1 BX276092.3
ENSG00000229031.1 MTCO1P25
ENSG00000229032.1 AL445685.2
ENSG00000229035.2 SPRR2C
ENSG00000229036.7 VDAC1P8
ENSG00000229037.2 BX323845.3
ENSG00000229042.2 AL031656.1
ENSG00000229043.2 AC091729.3
ENSG00000229044.1 AL451070.1
ENSG00000229046.1 HMGN1P2
ENSG00000229047.1 AF127577.1
ENSG00000229048.5 DUTP1
ENSG00000229051.1 LINC01788
ENSG00000229052.2 AL449283.1
ENSG00000229054.1 RPS29P14
ENSG00000229056.2 AC020571.1
ENSG00000229057.1 RPS3AP54
ENSG00000229060.4 AL451124.1
ENSG00000229063.2 TRBV23OR9-2
ENSG00000229064.1 AC104073.1
ENSG00000229065.1 AL354893.2
ENSG00000229066.1 AC093459.1
ENSG00000229067.1 AL714022.1
ENSG00000229068.1 TMPOP1
ENSG00000229072.1 HMGN2P24
ENSG00000229079.1 CR848007.2
ENSG00000229080.1 MTCO3P30
ENSG00000229081.1 LINC01165
ENSG00000229082.1 OR5AW1P
ENSG00000229083.1 PSMA6P2
ENSG00000229086.4 LINC01548
ENSG00000229087.1 AC007738.1
ENSG00000229088.1 MTND1P10
ENSG00000229089.7 ANKRD20A8P
ENSG00000229090.2 FO082842.1
ENSG00000229091.3 HSPA8P8
ENSG00000229092.2 IGHV3-47
ENSG00000229093.1 OR51AB1P
ENSG00000229097.1 CALM2P2
ENSG00000229101.1 ELOCP20
ENSG00000229102.1 AC076966.1
ENSG00000229104.1 YY1P2
ENSG00000229105.1 ASTN2-AS1
ENSG00000229106.1 BTBD6P1
ENSG00000229107.2 ABHD17AP4
ENSG00000229108.1 MEOX2-AS1
ENSG00000229109.1 AL137847.1
ENSG00000229110.1 AC006355.1
ENSG00000229111.1 MED4-AS1
ENSG00000229112.1 AL356583.2
ENSG00000229115.1 AL390774.1
ENSG00000229116.2 AL137026.1
ENSG00000229117.8 RPL41
ENSG00000229118.1 AC068491.2
ENSG00000229119.3 AC026403.1
ENSG00000229120.2 CYCSP4
ENSG00000229122.1 AGBL5-IT1
ENSG00000229124.6 VIM-AS1
ENSG00000229127.1 AC007038.1
ENSG00000229129.1 ACTG1P2
ENSG00000229131.1 AC016710.1
ENSG00000229132.2 EIF4A1P10
ENSG00000229133.1 RPS7P4
ENSG00000229138.1 CDY6P
ENSG00000229140.8 CCDC26
ENSG00000229142.1 HCG4P8
ENSG00000229143.1 AC009480.2
ENSG00000229145.1 ACTBP1
ENSG00000229146.2 SNX18P4
ENSG00000229147.1 SMPD4P2
ENSG00000229150.1 CRYGEP
ENSG00000229151.1 AC233976.1
ENSG00000229152.2 ANKRD10-IT1
ENSG00000229153.5 EPHA1-AS1
ENSG00000229154.1 KCNQ5-AS1
ENSG00000229155.1 LINC02038
ENSG00000229156.1 CR769776.2
ENSG00000229159.1 TSPY23P
ENSG00000229160.1 AC009229.2
ENSG00000229161.2 TCP1P1
ENSG00000229162.1 AL445471.1
ENSG00000229163.2 NAP1L1P2
ENSG00000229165.1 GDI2P1
ENSG00000229167.1 AC114488.1
ENSG00000229168.4 RPL19P20
ENSG00000229169.1 AL096701.2
ENSG00000229172.1 AC073065.1
ENSG00000229173.1 AC108059.1
ENSG00000229175.1 LINC00382
ENSG00000229177.1 AC008154.1
ENSG00000229178.1 AC233280.1
ENSG00000229180.6 AC006001.3
ENSG00000229182.3 MRPS16P1
ENSG00000229183.8 PGA4
ENSG00000229184.2 ATP5HP2
ENSG00000229186.4 ADAM1A
ENSG00000229188.2 AL050349.1
ENSG00000229190.1 AC069542.1
ENSG00000229191.1 AL358473.1
ENSG00000229192.6 AC004870.3
ENSG00000229195.1 AC009495.1
ENSG00000229196.3 AC087071.1
ENSG00000229197.1 RPS15AP28
ENSG00000229201.1 AC092783.1
ENSG00000229203.1 AC103564.1
ENSG00000229204.3 PTGES3P3
ENSG00000229205.2 LINC00200
ENSG00000229206.3 AL162408.1
ENSG00000229207.1 SERPINH1P1
ENSG00000229208.1 RBMY2NP
ENSG00000229209.1 AC073987.1
ENSG00000229211.3 KCTD9P6
ENSG00000229212.7 AC044860.1
ENSG00000229213.1 AL033527.1
ENSG00000229214.1 LINC00242
ENSG00000229217.1 CYCSP11
ENSG00000229220.1 AC096633.1
ENSG00000229221.1 HNRNPA1P66
ENSG00000229222.1 KRT18P4
ENSG00000229224.1 AC105398.1
ENSG00000229225.1 AL162400.2
ENSG00000229226.3 BTF3L4P4
ENSG00000229227.8 AL356056.1
ENSG00000229228.1 LINC00582
ENSG00000229229.1 AC022201.1
ENSG00000229230.3 MT1P3
ENSG00000229231.1 FEM1AP1
ENSG00000229232.6 KRT18P53
ENSG00000229232.6_PAR_Y KRT18P53
ENSG00000229233.1 AC011891.1
ENSG00000229234.1 RBMY1KP
ENSG00000229235.1 RPL37P18
ENSG00000229236.1 TTTY10
ENSG00000229237.2 HMGN1P37
ENSG00000229238.3 PPP1R12BP1
ENSG00000229239.2 AL451000.1
ENSG00000229240.8 LINC00710
ENSG00000229241.1 PNPT1P1
ENSG00000229242.1 AL358452.1
ENSG00000229243.1 LINC01981
ENSG00000229245.2 AL359636.1
ENSG00000229246.1 LINC00377
ENSG00000229247.2 AL627313.1
ENSG00000229248.1 AC104961.1
ENSG00000229249.6 LINC00446
ENSG00000229250.1 USP9YP31
ENSG00000229251.3 HNRNPA1P8
ENSG00000229254.1 OR8C1P
ENSG00000229255.1 AC138089.1
ENSG00000229256.1 ST13P13
ENSG00000229257.2 AL807752.2
ENSG00000229258.5 AL445488.1
ENSG00000229259.1 LRRC37A12P
ENSG00000229261.1 AL596223.1
ENSG00000229262.1 AL160411.1
ENSG00000229263.1 AC004691.1
ENSG00000229266.1 POM121L8P
ENSG00000229267.2 AC016708.1
ENSG00000229268.1 PES1P2
ENSG00000229269.1 AL451048.1
ENSG00000229271.1 AC091493.1
ENSG00000229272.1 AL157788.1
ENSG00000229273.1 BX664615.1
ENSG00000229274.1 AL662860.1
ENSG00000229275.1 BX284656.1
ENSG00000229276.1 REV3L-IT1
ENSG00000229278.1 AL133353.1
ENSG00000229280.1 EEF1DP6
ENSG00000229281.1 GPR53P
ENSG00000229282.1 AL031963.2
ENSG00000229283.1 AL356387.1
ENSG00000229286.1 AP000522.1
ENSG00000229287.1 FABP5P4
ENSG00000229288.1 AL451142.2
ENSG00000229289.1 AP000431.1
ENSG00000229291.1 AL139161.1
ENSG00000229292.1 RFPL4AL1
ENSG00000229294.1 AL139294.1
ENSG00000229297.1 AL451140.1
ENSG00000229298.1 TUBB8P1
ENSG00000229299.2 AL121845.1
ENSG00000229301.1 AC006455.4
ENSG00000229302.1 TAF9P2
ENSG00000229303.1 PPIAP25
ENSG00000229305.1 AL358876.1
ENSG00000229306.1 AP001464.1
ENSG00000229307.1 LINC00459
ENSG00000229308.1 AC010737.1
ENSG00000229309.2 AL353633.1
ENSG00000229310.1 RPP40P1
ENSG00000229311.1 BX088651.2
ENSG00000229312.2 AL353693.1
ENSG00000229313.1 AL133268.3
ENSG00000229314.5 ORM1
ENSG00000229315.6 MCHR2-AS1
ENSG00000229316.1 HMGB1P45
ENSG00000229320.3 KRT8P12
ENSG00000229321.1 AC008269.1
ENSG00000229322.1 AC244197.1
ENSG00000229323.1 DLEU1-AS1
ENSG00000229324.1 NUTF2P7
ENSG00000229325.1 ACAP2-IT1
ENSG00000229326.3 AC069154.1
ENSG00000229327.1 AL391839.1
ENSG00000229330.2 AC006947.1
ENSG00000229331.1 GK-IT1
ENSG00000229332.2 PGBD4P8
ENSG00000229334.1 AC046143.1
ENSG00000229335.1 DANT1
ENSG00000229336.1 AP000568.1
ENSG00000229337.1 AC079305.3
ENSG00000229338.1 AL136084.1
ENSG00000229339.1 AC093414.1
ENSG00000229343.1 CDY22P
ENSG00000229344.1 MTCO2P12
ENSG00000229345.1 AL392185.1
ENSG00000229347.1 AL596268.1
ENSG00000229348.1 HYI-AS1
ENSG00000229349.2 ACTG1P9
ENSG00000229351.1 KRTAP9-11P
ENSG00000229352.1 AC007563.1
ENSG00000229356.1 LRRC3-AS1
ENSG00000229357.1 CYCSP51
ENSG00000229358.3 DPY19L1P1
ENSG00000229359.2 PIN1P1
ENSG00000229360.1 PPP1R2P5
ENSG00000229361.5 UBTFL7
ENSG00000229365.3 AC006967.1
ENSG00000229367.1 HMGN2P19
ENSG00000229368.1 AC090587.2
ENSG00000229369.1 AL450263.2
ENSG00000229370.1 AC073062.1
ENSG00000229372.1 SZT2-AS1
ENSG00000229373.8 LINC00452
ENSG00000229375.1 USP24P1
ENSG00000229376.3 CICP3
ENSG00000229379.1 AC006041.1
ENSG00000229380.1 AC147651.1
ENSG00000229382.1 BX322557.2
ENSG00000229384.2 HMGB1P16
ENSG00000229385.1 AC010975.1
ENSG00000229386.3 OR8B9P
ENSG00000229388.1 LINC01715
ENSG00000229389.2 AC111152.1
ENSG00000229390.1 MICD
ENSG00000229391.7 HLA-DRB6
ENSG00000229393.1 AL139246.4
ENSG00000229395.1 AC062039.1
ENSG00000229398.1 AL031667.1
ENSG00000229399.1 AL592148.1
ENSG00000229400.1 AL596330.1
ENSG00000229401.1 MIR5689HG
ENSG00000229402.1 AL162151.1
ENSG00000229403.1 AC005999.1
ENSG00000229404.5 LINC00858
ENSG00000229405.1 AC092580.1
ENSG00000229406.1 OFD1P4Y
ENSG00000229407.5 AL359853.1
ENSG00000229409.1 AL117328.1
ENSG00000229413.2 AC018638.1
ENSG00000229414.2 KCNQ1-AS1
ENSG00000229415.9 SFTA3
ENSG00000229416.1 USP9YP8
ENSG00000229417.1 NPM1P25
ENSG00000229418.2 AL136181.1
ENSG00000229419.1 RALGAPA1P1
ENSG00000229421.1 AC133141.1
ENSG00000229422.1 AL512625.2
ENSG00000229423.2 RPL27AP8
ENSG00000229424.1 AC007349.1
ENSG00000229425.2 AJ009632.2
ENSG00000229427.1 ANKRD26P4
ENSG00000229431.1 AL139289.1
ENSG00000229433.1 LINC02069
ENSG00000229434.1 AC017048.1
ENSG00000229435.2 PIP5K1P2
ENSG00000229436.1 AC073850.1
ENSG00000229437.1 LINC00366
ENSG00000229440.1 AL139413.1
ENSG00000229442.2 THEMIS3P
ENSG00000229443.1 LINC00433
ENSG00000229444.1 AL451062.1
ENSG00000229447.2 AC114495.2
ENSG00000229452.1 AC005162.1
ENSG00000229453.2 SPINK8
ENSG00000229454.1 AL157882.1
ENSG00000229455.2 RPS10P18
ENSG00000229456.1 RLIMP1
ENSG00000229457.1 LINC01789
ENSG00000229458.2 AC010157.1
ENSG00000229459.1 AC023669.1
ENSG00000229462.1 AC127383.1
ENSG00000229463.2 LYST-AS1
ENSG00000229465.1 ACTG1P11
ENSG00000229466.1 AL731574.1
ENSG00000229468.1 AC097635.1
ENSG00000229473.2 RGS17P1
ENSG00000229474.6 PATL2
ENSG00000229477.3 FAM90A16P
ENSG00000229478.1 ROBO2P1
ENSG00000229483.2 LINC00362
ENSG00000229484.1 AC243836.1
ENSG00000229485.1 KSR1P1
ENSG00000229486.2 AC104454.1
ENSG00000229487.1 ALG13-AS1
ENSG00000229491.5 AC136489.1
ENSG00000229492.1 FO681548.1
ENSG00000229494.1 AC012494.1
ENSG00000229495.1 AL450327.1
ENSG00000229497.1 AC005189.1
ENSG00000229498.1 AC105053.1
ENSG00000229500.1 RPL17P1
ENSG00000229502.5 AL391863.1
ENSG00000229503.1 AC092155.2
ENSG00000229505.1 AC104455.1
ENSG00000229508.2 PHKG1P4
ENSG00000229509.1 AC244023.1
ENSG00000229511.1 GAS2L1P1
ENSG00000229512.1 AC068580.1
ENSG00000229515.1 FLT1P1
ENSG00000229518.1 UBE2V1P3
ENSG00000229519.2 AL591866.1
ENSG00000229520.1 LINC00404
ENSG00000229521.2 MYCBP2-AS2
ENSG00000229522.1 LINC01523
ENSG00000229525.1 AC053503.2
ENSG00000229526.2 KRT16P4
ENSG00000229528.1 AC119677.1
ENSG00000229530.1 AL136097.1
ENSG00000229531.5 Z99127.1
ENSG00000229532.1 AC105443.1
ENSG00000229533.1 AC003986.1
ENSG00000229534.1 HNRNPA1P53
ENSG00000229536.2 AC079776.2
ENSG00000229537.6 LINC01739
ENSG00000229539.1 AL353194.1
ENSG00000229541.2 GAPDHP26
ENSG00000229543.1 AC010163.1
ENSG00000229544.8 NKX1-2
ENSG00000229546.1 LINC00428
ENSG00000229547.4 UBE2DNL
ENSG00000229549.9 TSPY8
ENSG00000229550.1 AC012445.1
ENSG00000229551.2 GAPDHP17
ENSG00000229553.1 USP9YP17
ENSG00000229554.2 RPL21P24
ENSG00000229557.1 LINC00379
ENSG00000229558.2 SACS-AS1
ENSG00000229559.2 AL353597.2
ENSG00000229560.1 LYARP1
ENSG00000229562.1 ZFYVE9P1
ENSG00000229563.6 LINC01204
ENSG00000229565.1 LINC02264
ENSG00000229567.1 AL139421.1
ENSG00000229568.1 SMC4P1
ENSG00000229569.1 AL356753.1
ENSG00000229570.2 GAPDHP58
ENSG00000229571.7 PRAMEF25
ENSG00000229572.1 EIF4BP4
ENSG00000229578.2 LINC00358
ENSG00000229579.4 USP17L26
ENSG00000229582.3 AL358074.1
ENSG00000229585.4 AC110792.1
ENSG00000229586.2 TNPO1P3
ENSG00000229587.2 AL158825.2
ENSG00000229588.1 AL390115.1
ENSG00000229589.1 ACVR2B-AS1
ENSG00000229590.3 AC005962.1
ENSG00000229591.1 AC006017.1
ENSG00000229593.1 SUCLA2P3
ENSG00000229594.1 AL159987.2
ENSG00000229595.1 AL109810.1
ENSG00000229596.3 MYL8P
ENSG00000229598.1 PRDX3P1
ENSG00000229599.1 LINC00411
ENSG00000229600.1 AL391336.1
ENSG00000229601.1 AL590762.4
ENSG00000229603.1 AC004014.1
ENSG00000229604.2 MTATP8P2
ENSG00000229605.5 RPL21P93
ENSG00000229606.1 LINC01718
ENSG00000229607.1 AL137027.1
ENSG00000229608.1 GOLGA2P4
ENSG00000229609.1 LINC01079
ENSG00000229611.1 AL354707.2
ENSG00000229612.1 SUMO1P2
ENSG00000229613.1 LINC01501
ENSG00000229616.2 AL356095.1
ENSG00000229618.2 AC011287.1
ENSG00000229619.3 MBNL1-AS1
ENSG00000229621.1 LINC01822
ENSG00000229622.1 MTND5P2
ENSG00000229623.1 METTL21AP1
ENSG00000229625.3 AC016877.1
ENSG00000229626.1 PIGCP2
ENSG00000229627.2 BSNDP4
ENSG00000229628.1 AC073115.1
ENSG00000229629.1 AL500527.2
ENSG00000229630.1 LINC01264
ENSG00000229635.1 AL137159.1
ENSG00000229636.2 KRT8P21
ENSG00000229637.3 PRAC2
ENSG00000229638.1 RPL4P4
ENSG00000229639.1 LINC01758
ENSG00000229641.1 CYP2C56P
ENSG00000229642.1 AC087857.1
ENSG00000229643.1 LINC00280
ENSG00000229644.6 NAMPTP1
ENSG00000229646.2 AL109914.1
ENSG00000229647.1 MYOSLID
ENSG00000229648.1 RPSAP22
ENSG00000229649.1 AL133387.2
ENSG00000229652.1 AL359837.1
ENSG00000229654.1 LINC02526
ENSG00000229656.6 AL365203.1
ENSG00000229657.2 AL391822.1
ENSG00000229658.1 PABPC1P9
ENSG00000229659.1 RPL26P6
ENSG00000229660.1 AC004975.2
ENSG00000229661.1 BUD31P2
ENSG00000229662.2 AC245047.2
ENSG00000229663.1 AL672296.1
ENSG00000229664.1 AL137186.1
ENSG00000229665.8 PRR20C
ENSG00000229666.1 MAST4-AS1
ENSG00000229667.2 UBE2V1P9
ENSG00000229668.1 AL133384.1
ENSG00000229670.2 PKP4P1
ENSG00000229671.1 LINC01150
ENSG00000229672.2 AL450322.2
ENSG00000229673.1 Z73495.1
ENSG00000229674.1 AL121578.2
ENSG00000229676.2 ZNF492
ENSG00000229677.1 AC018644.1
ENSG00000229679.1 AC007327.2
ENSG00000229682.1 AC114755.2
ENSG00000229686.1 SNORD56
ENSG00000229687.2 AL049745.1
ENSG00000229688.7 ISPD-AS1
ENSG00000229689.3 AC009237.3
ENSG00000229690.1 MTCO2P1
ENSG00000229692.3 SOS1-IT1
ENSG00000229693.2 AL606530.1
ENSG00000229694.6 LINC00484
ENSG00000229695.1 AC011242.1
ENSG00000229696.1 KARSP1
ENSG00000229697.2 AL391987.3
ENSG00000229699.1 AL161636.1
ENSG00000229700.1 AL008627.1
ENSG00000229701.1 MTND2P20
ENSG00000229703.6 CR589904.1
ENSG00000229704.1 EIF2S2P2
ENSG00000229707.1 SKP1P3
ENSG00000229708.1 MARK2P12
ENSG00000229709.1 USP9YP36
ENSG00000229711.1 AL512366.1
ENSG00000229713.1 AL353779.1
ENSG00000229715.4 EEF1DP3
ENSG00000229716.2 RPL23AP19
ENSG00000229717.2 AC110615.1
ENSG00000229719.5 MIR194-2HG
ENSG00000229720.1 AL109924.2
ENSG00000229721.3 AC104115.1
ENSG00000229722.1 AL078590.1
ENSG00000229723.1 LINC01054
ENSG00000229724.1 OR2AQ1P
ENSG00000229725.1 AC007322.2
ENSG00000229727.6 AC013460.1
ENSG00000229728.1 AL136531.1
ENSG00000229730.2 AC013268.2
ENSG00000229731.1 AC107613.1
ENSG00000229732.1 AC019349.1
ENSG00000229733.1 AL030996.1
ENSG00000229735.1 FTLP16
ENSG00000229738.1 AC010240.1
ENSG00000229739.2 AL596220.1
ENSG00000229740.1 U91324.1
ENSG00000229742.1 AC092809.1
ENSG00000229743.2 LINC01159
ENSG00000229744.1 AC011998.2
ENSG00000229745.1 BPY2DP
ENSG00000229747.1 AL445687.2
ENSG00000229749.1 COTL1P1
ENSG00000229750.1 AC096649.1
ENSG00000229751.1 AC044781.1
ENSG00000229752.1 RPL7P10
ENSG00000229753.1 RPS27AP15
ENSG00000229754.1 CXCR2P1
ENSG00000229755.1 AL121910.1
ENSG00000229756.1 RPL31P20
ENSG00000229757.2 AL031736.2
ENSG00000229758.2 DYNLT3P2
ENSG00000229759.1 MRPS18AP1
ENSG00000229760.1 MTCO1P52
ENSG00000229761.1 RPS20P1
ENSG00000229762.1 AC092647.3
ENSG00000229765.2 AL354868.1
ENSG00000229766.6 AL021396.1
ENSG00000229769.2 TRBV10-2
ENSG00000229770.1 AL022337.1
ENSG00000229771.2 AL035665.1
ENSG00000229774.1 AC018866.1
ENSG00000229775.6 AL353148.1
ENSG00000229776.1 C4B-AS1
ENSG00000229779.1 AC016751.1
ENSG00000229780.1 UBE2Q1-AS1
ENSG00000229781.1 AC013444.1
ENSG00000229782.1 AC118754.1
ENSG00000229785.1 SLC25A38P1
ENSG00000229786.1 SNRPFP2
ENSG00000229788.1 LINC00388
ENSG00000229791.1 AL356259.1
ENSG00000229792.1 LINC00399
ENSG00000229794.2 MTCYBP32
ENSG00000229795.2 RPS21P1
ENSG00000229797.1 AC140481.1
ENSG00000229798.1 KRT18P26
ENSG00000229800.1 ATP8A2P2
ENSG00000229805.1 LINC01813
ENSG00000229806.1 RPS15P5
ENSG00000229807.10 XIST
ENSG00000229808.1 AL391825.1
ENSG00000229809.8 ZNF688
ENSG00000229814.1 RPL35AP21
ENSG00000229815.1 CCNB1IP1P1
ENSG00000229816.1 DDX50P1
ENSG00000229817.1 AL133412.1
ENSG00000229820.2 CR391992.1
ENSG00000229821.1 AC103925.1
ENSG00000229822.2 AL353691.1
ENSG00000229824.1 RPL12P34
ENSG00000229826.2 AC244505.5
ENSG00000229827.1 AC093899.1
ENSG00000229828.2 PDE4DIPP1
ENSG00000229829.1 DUTP4
ENSG00000229830.1 AL589823.1
ENSG00000229831.2 AC108039.2
ENSG00000229832.1 AL360091.1
ENSG00000229833.9 PET100
ENSG00000229834.1 AL354676.1
ENSG00000229835.2 KHSRPP1
ENSG00000229836.1 AL671883.1
ENSG00000229839.6 AC018462.1
ENSG00000229840.2 ISCA1P2
ENSG00000229842.2 MTATP6P13
ENSG00000229846.1 AC092264.1
ENSG00000229847.8 EMX2OS
ENSG00000229848.1 AC139149.1
ENSG00000229849.1 PYHIN5P
ENSG00000229851.1 ARSD-AS1
ENSG00000229852.2 AC019205.2
ENSG00000229853.1 AL034418.1
ENSG00000229854.1 AL357936.1
ENSG00000229855.8 AC008568.1
ENSG00000229857.1 AL353637.1
ENSG00000229858.2 AC016831.2
ENSG00000229859.9 PGA3
ENSG00000229862.5 AL121972.2
ENSG00000229863.1 AC097358.1
ENSG00000229865.1 RPL31P54
ENSG00000229867.1 STEAP3-AS1
ENSG00000229869.1 AL359878.2
ENSG00000229870.1 RPL21P89
ENSG00000229871.1 RPSAP20
ENSG00000229873.1 OGFR-AS1
